"player_id","match_id","match_start_time","kills","deaths","assists","win","total_damage_dealt_to_champions","total_damage_taken","gold_earned","champ_level","champion_name","vision_score","nexus_kills","turret_kills","inhibitor_kills","mythic_item","position"
"sGIXvsl6UBP_Xsn8GJuJONeVj6H5ScomqSMsNMC6dI-E6A3mRDu1aPZb83rzHw6-_ExYKI_8W2xDTA","EUN1_3518096677",1703758179685,1,0,1,TRUE,831,2311,1774,4,"Shaco",0,0,0,0,NA,"JUNGLE"
"sGIXvsl6UBP_Xsn8GJuJONeVj6H5ScomqSMsNMC6dI-E6A3mRDu1aPZb83rzHw6-_ExYKI_8W2xDTA","EUN1_3517909724",1703714695520,7,8,1,FALSE,9402,20757,9602,11,"Shaco",14,0,1,0,3142,"JUNGLE"
"sGIXvsl6UBP_Xsn8GJuJONeVj6H5ScomqSMsNMC6dI-E6A3mRDu1aPZb83rzHw6-_ExYKI_8W2xDTA","EUN1_3517891487",1703713152586,6,1,4,TRUE,4541,10218,5983,8,"Shaco",8,0,0,0,NA,"JUNGLE"
"sGIXvsl6UBP_Xsn8GJuJONeVj6H5ScomqSMsNMC6dI-E6A3mRDu1aPZb83rzHw6-_ExYKI_8W2xDTA","EUN1_3517856188",1703710634683,11,4,14,TRUE,17345,20571,13920,15,"Shaco",22,0,4,1,3142,"JUNGLE"
"sGIXvsl6UBP_Xsn8GJuJONeVj6H5ScomqSMsNMC6dI-E6A3mRDu1aPZb83rzHw6-_ExYKI_8W2xDTA","EUN1_3517810680",1703707979342,8,7,4,FALSE,32652,33105,14330,16,"Yorick",9,0,4,1,3078,"TOP"
"sGIXvsl6UBP_Xsn8GJuJONeVj6H5ScomqSMsNMC6dI-E6A3mRDu1aPZb83rzHw6-_ExYKI_8W2xDTA","EUN1_3517477842",1703676981613,2,13,10,FALSE,12737,37242,8825,13,"Talon",18,0,0,0,6691,"MIDDLE"
"sGIXvsl6UBP_Xsn8GJuJONeVj6H5ScomqSMsNMC6dI-E6A3mRDu1aPZb83rzHw6-_ExYKI_8W2xDTA","EUN1_3517359367",1703635918656,7,6,3,FALSE,15151,27972,9540,12,"Olaf",19,0,0,0,6631,"JUNGLE"
"sGIXvsl6UBP_Xsn8GJuJONeVj6H5ScomqSMsNMC6dI-E6A3mRDu1aPZb83rzHw6-_ExYKI_8W2xDTA","EUN1_3517345448",1703634416506,0,3,2,TRUE,8266,10754,5542,11,"TwistedFate",0,0,1,0,6655,"MIDDLE"
"sGIXvsl6UBP_Xsn8GJuJONeVj6H5ScomqSMsNMC6dI-E6A3mRDu1aPZb83rzHw6-_ExYKI_8W2xDTA","EUN1_3517006169",1703608749132,10,4,3,TRUE,22597,14160,10413,12,"Diana",14,0,2,0,3152,"MIDDLE"
"sGIXvsl6UBP_Xsn8GJuJONeVj6H5ScomqSMsNMC6dI-E6A3mRDu1aPZb83rzHw6-_ExYKI_8W2xDTA","EUN1_3514064703",1703189022200,5,7,10,TRUE,12713,27370,12871,16,"Diana",37,0,2,1,3152,"JUNGLE"
"sGIXvsl6UBP_Xsn8GJuJONeVj6H5ScomqSMsNMC6dI-E6A3mRDu1aPZb83rzHw6-_ExYKI_8W2xDTA","EUN1_3514043301",1703187256616,3,0,3,TRUE,4509,5709,5241,10,"Kassadin",5,0,0,0,6657,"MIDDLE"
"sGIXvsl6UBP_Xsn8GJuJONeVj6H5ScomqSMsNMC6dI-E6A3mRDu1aPZb83rzHw6-_ExYKI_8W2xDTA","EUN1_3506016760",1702131885775,14,15,25,TRUE,51630,50540,17097,18,"Diana",26,0,0,0,3152,"JUNGLE"
"sGIXvsl6UBP_Xsn8GJuJONeVj6H5ScomqSMsNMC6dI-E6A3mRDu1aPZb83rzHw6-_ExYKI_8W2xDTA","EUN1_3505725314",1702077110231,5,8,6,FALSE,25482,37624,13091,17,"Yorick",22,0,2,0,3078,"TOP"
"sGIXvsl6UBP_Xsn8GJuJONeVj6H5ScomqSMsNMC6dI-E6A3mRDu1aPZb83rzHw6-_ExYKI_8W2xDTA","EUN1_3504096902",1701883345208,7,4,9,FALSE,14408,13843,10925,14,"Orianna",12,0,0,0,6655,"MIDDLE"
"sGIXvsl6UBP_Xsn8GJuJONeVj6H5ScomqSMsNMC6dI-E6A3mRDu1aPZb83rzHw6-_ExYKI_8W2xDTA","EUN1_3501038188",1701380941921,0,5,2,FALSE,8499,11066,5416,11,"Orianna",10,0,0,0,6655,"MIDDLE"
"sGIXvsl6UBP_Xsn8GJuJONeVj6H5ScomqSMsNMC6dI-E6A3mRDu1aPZb83rzHw6-_ExYKI_8W2xDTA","EUN1_3498238203",1700948620392,9,7,13,FALSE,26439,23483,13387,16,"Orianna",15,0,0,0,6655,"MIDDLE"
"sGIXvsl6UBP_Xsn8GJuJONeVj6H5ScomqSMsNMC6dI-E6A3mRDu1aPZb83rzHw6-_ExYKI_8W2xDTA","EUN1_3495784820",1700599131118,2,5,4,FALSE,14707,17797,8052,14,"Orianna",10,0,0,0,6655,"MIDDLE"
"sGIXvsl6UBP_Xsn8GJuJONeVj6H5ScomqSMsNMC6dI-E6A3mRDu1aPZb83rzHw6-_ExYKI_8W2xDTA","EUN1_3495278218",1700517165442,3,3,16,TRUE,16128,17375,11627,17,"Orianna",19,1,2,1,6655,"MIDDLE"
"sGIXvsl6UBP_Xsn8GJuJONeVj6H5ScomqSMsNMC6dI-E6A3mRDu1aPZb83rzHw6-_ExYKI_8W2xDTA","EUN1_3494894695",1700479020178,6,7,19,TRUE,37220,29805,17787,18,"Orianna",31,0,1,1,6655,"MIDDLE"
"sGIXvsl6UBP_Xsn8GJuJONeVj6H5ScomqSMsNMC6dI-E6A3mRDu1aPZb83rzHw6-_ExYKI_8W2xDTA","EUN1_3494775247",1700434659698,2,1,2,TRUE,4952,4830,6243,11,"Orianna",5,0,1,0,6655,"MIDDLE"
"sGIXvsl6UBP_Xsn8GJuJONeVj6H5ScomqSMsNMC6dI-E6A3mRDu1aPZb83rzHw6-_ExYKI_8W2xDTA","EUN1_3493141241",1700234761345,3,0,7,TRUE,11637,9114,9953,14,"Orianna",13,0,2,0,6655,"MIDDLE"
"sGIXvsl6UBP_Xsn8GJuJONeVj6H5ScomqSMsNMC6dI-E6A3mRDu1aPZb83rzHw6-_ExYKI_8W2xDTA","EUN1_3493024014",1700218660586,8,7,16,TRUE,24409,21940,14346,17,"Orianna",26,0,2,0,6655,"MIDDLE"
"sGIXvsl6UBP_Xsn8GJuJONeVj6H5ScomqSMsNMC6dI-E6A3mRDu1aPZb83rzHw6-_ExYKI_8W2xDTA","EUN1_3492883536",1700173213973,12,3,24,TRUE,29932,17677,15173,18,"Orianna",21,1,2,1,6655,"MIDDLE"
"sGIXvsl6UBP_Xsn8GJuJONeVj6H5ScomqSMsNMC6dI-E6A3mRDu1aPZb83rzHw6-_ExYKI_8W2xDTA","EUN1_3492744350",1700161932121,5,4,8,TRUE,21330,12493,11258,15,"Orianna",20,0,1,0,6655,"MIDDLE"
"sGIXvsl6UBP_Xsn8GJuJONeVj6H5ScomqSMsNMC6dI-E6A3mRDu1aPZb83rzHw6-_ExYKI_8W2xDTA","EUN1_3492360134",1700084568049,10,5,11,TRUE,29787,19955,14208,18,"Diana",31,0,2,2,NA,"MIDDLE"
"sGIXvsl6UBP_Xsn8GJuJONeVj6H5ScomqSMsNMC6dI-E6A3mRDu1aPZb83rzHw6-_ExYKI_8W2xDTA","EUN1_3492169387",1700068901136,3,8,12,FALSE,18023,19297,8488,13,"Orianna",16,0,0,0,6655,"MIDDLE"
"sGIXvsl6UBP_Xsn8GJuJONeVj6H5ScomqSMsNMC6dI-E6A3mRDu1aPZb83rzHw6-_ExYKI_8W2xDTA","EUN1_3464692549",1696112164723,6,10,8,FALSE,19255,23570,13387,15,"Orianna",4,0,1,0,6655,"MIDDLE"
"sGIXvsl6UBP_Xsn8GJuJONeVj6H5ScomqSMsNMC6dI-E6A3mRDu1aPZb83rzHw6-_ExYKI_8W2xDTA","EUN1_3463968060",1696018689110,6,5,7,FALSE,17096,16576,10370,14,"Orianna",6,0,0,0,6655,"MIDDLE"
"sGIXvsl6UBP_Xsn8GJuJONeVj6H5ScomqSMsNMC6dI-E6A3mRDu1aPZb83rzHw6-_ExYKI_8W2xDTA","EUN1_3463081405",1695900966116,4,10,4,FALSE,18463,23280,10214,14,"Fizz",8,0,1,0,6655,"MIDDLE"
"sGIXvsl6UBP_Xsn8GJuJONeVj6H5ScomqSMsNMC6dI-E6A3mRDu1aPZb83rzHw6-_ExYKI_8W2xDTA","EUN1_3458250880",1695232432161,9,6,5,FALSE,16380,13679,8429,11,"Orianna",4,0,0,0,6655,"MIDDLE"
"sGIXvsl6UBP_Xsn8GJuJONeVj6H5ScomqSMsNMC6dI-E6A3mRDu1aPZb83rzHw6-_ExYKI_8W2xDTA","EUN1_3458229700",1695230528856,2,7,3,FALSE,8415,13445,7318,12,"Orianna",2,0,1,0,6655,"MIDDLE"
"sGIXvsl6UBP_Xsn8GJuJONeVj6H5ScomqSMsNMC6dI-E6A3mRDu1aPZb83rzHw6-_ExYKI_8W2xDTA","EUN1_3456578780",1694982440519,9,8,7,FALSE,33030,29816,13977,17,"Orianna",0,0,1,0,6655,"TOP"
"sGIXvsl6UBP_Xsn8GJuJONeVj6H5ScomqSMsNMC6dI-E6A3mRDu1aPZb83rzHw6-_ExYKI_8W2xDTA","EUN1_3455468534",1694867462375,9,7,16,TRUE,32617,24613,14808,18,"Orianna",7,1,2,0,6655,"MIDDLE"
"sGIXvsl6UBP_Xsn8GJuJONeVj6H5ScomqSMsNMC6dI-E6A3mRDu1aPZb83rzHw6-_ExYKI_8W2xDTA","EUN1_3455371477",1694858162436,10,5,16,FALSE,30526,22117,13560,16,"Orianna",9,0,2,0,6655,"MIDDLE"
"sGIXvsl6UBP_Xsn8GJuJONeVj6H5ScomqSMsNMC6dI-E6A3mRDu1aPZb83rzHw6-_ExYKI_8W2xDTA","EUN1_3455365545",1694857234832,0,0,0,FALSE,95,106,525,1,"Orianna",0,0,0,0,NA,"MIDDLE"
"sGIXvsl6UBP_Xsn8GJuJONeVj6H5ScomqSMsNMC6dI-E6A3mRDu1aPZb83rzHw6-_ExYKI_8W2xDTA","EUN1_3454969661",1694798424199,7,12,0,FALSE,17043,21928,10772,13,"Diana",11,0,2,0,NA,"MIDDLE"
"sGIXvsl6UBP_Xsn8GJuJONeVj6H5ScomqSMsNMC6dI-E6A3mRDu1aPZb83rzHw6-_ExYKI_8W2xDTA","EUN1_3454720050",1694773101949,4,4,10,TRUE,13153,9362,8729,13,"Orianna",1,0,3,0,6655,"MIDDLE"
"sGIXvsl6UBP_Xsn8GJuJONeVj6H5ScomqSMsNMC6dI-E6A3mRDu1aPZb83rzHw6-_ExYKI_8W2xDTA","EUN1_3454690411",1694766100011,13,8,22,TRUE,38700,24890,15994,18,"Orianna",5,0,0,0,6655,"MIDDLE"
"sGIXvsl6UBP_Xsn8GJuJONeVj6H5ScomqSMsNMC6dI-E6A3mRDu1aPZb83rzHw6-_ExYKI_8W2xDTA","EUN1_3454099146",1694688441351,15,6,6,FALSE,34751,19937,14611,15,"Diana",13,0,2,0,NA,"MIDDLE"
"sGIXvsl6UBP_Xsn8GJuJONeVj6H5ScomqSMsNMC6dI-E6A3mRDu1aPZb83rzHw6-_ExYKI_8W2xDTA","EUN1_3453763802",1694630889464,15,6,18,TRUE,45916,27010,16873,18,"Orianna",16,0,1,1,6655,"MIDDLE"
"sGIXvsl6UBP_Xsn8GJuJONeVj6H5ScomqSMsNMC6dI-E6A3mRDu1aPZb83rzHw6-_ExYKI_8W2xDTA","EUN1_3453455957",1694598679735,3,6,0,FALSE,5188,11827,5281,10,"Orianna",1,0,0,0,NA,"MIDDLE"
"sGIXvsl6UBP_Xsn8GJuJONeVj6H5ScomqSMsNMC6dI-E6A3mRDu1aPZb83rzHw6-_ExYKI_8W2xDTA","EUN1_3453428986",1694592889929,4,10,14,FALSE,16375,28330,10886,14,"Orianna",16,0,3,0,NA,"MIDDLE"
"sGIXvsl6UBP_Xsn8GJuJONeVj6H5ScomqSMsNMC6dI-E6A3mRDu1aPZb83rzHw6-_ExYKI_8W2xDTA","EUN1_3453282565",1694549419468,3,2,1,TRUE,9002,6940,6311,11,"Orianna",0,0,1,0,NA,"MIDDLE"
"sGIXvsl6UBP_Xsn8GJuJONeVj6H5ScomqSMsNMC6dI-E6A3mRDu1aPZb83rzHw6-_ExYKI_8W2xDTA","EUN1_3452899609",1694507956599,1,6,2,FALSE,9670,12224,6754,13,"Orianna",2,0,1,0,6655,"MIDDLE"
"sGIXvsl6UBP_Xsn8GJuJONeVj6H5ScomqSMsNMC6dI-E6A3mRDu1aPZb83rzHw6-_ExYKI_8W2xDTA","EUN1_3452740777",1694463295234,7,6,5,FALSE,25374,22110,10511,15,"Orianna",3,0,0,0,6655,"MIDDLE"
"sGIXvsl6UBP_Xsn8GJuJONeVj6H5ScomqSMsNMC6dI-E6A3mRDu1aPZb83rzHw6-_ExYKI_8W2xDTA","EUN1_3452575970",1694451277880,10,3,12,TRUE,29531,11119,10740,14,"Orianna",3,0,1,1,6655,"MIDDLE"
"sGIXvsl6UBP_Xsn8GJuJONeVj6H5ScomqSMsNMC6dI-E6A3mRDu1aPZb83rzHw6-_ExYKI_8W2xDTA","EUN1_3452493117",1694442687543,14,7,17,TRUE,35653,27471,15788,18,"Orianna",11,0,1,0,6655,"MIDDLE"
"sGIXvsl6UBP_Xsn8GJuJONeVj6H5ScomqSMsNMC6dI-E6A3mRDu1aPZb83rzHw6-_ExYKI_8W2xDTA","EUN1_3452354629",1694422149122,8,5,9,TRUE,24418,19561,12561,16,"Orianna",5,0,3,1,6655,"MIDDLE"
"sGIXvsl6UBP_Xsn8GJuJONeVj6H5ScomqSMsNMC6dI-E6A3mRDu1aPZb83rzHw6-_ExYKI_8W2xDTA","EUN1_3452209265",1694377567996,14,11,6,FALSE,39371,28079,18495,18,"Diana",11,0,2,1,3152,"MIDDLE"
"sGIXvsl6UBP_Xsn8GJuJONeVj6H5ScomqSMsNMC6dI-E6A3mRDu1aPZb83rzHw6-_ExYKI_8W2xDTA","EUN1_3452162795",1694374761436,12,5,10,TRUE,36626,26844,16467,18,"Orianna",16,0,2,1,6655,"MIDDLE"
"sGIXvsl6UBP_Xsn8GJuJONeVj6H5ScomqSMsNMC6dI-E6A3mRDu1aPZb83rzHw6-_ExYKI_8W2xDTA","EUN1_3451749186",1694337957088,7,3,11,TRUE,18882,13228,12298,16,"Orianna",6,0,2,1,6655,"MIDDLE"
"sGIXvsl6UBP_Xsn8GJuJONeVj6H5ScomqSMsNMC6dI-E6A3mRDu1aPZb83rzHw6-_ExYKI_8W2xDTA","EUN1_3451181538",1694258390011,4,8,19,FALSE,35615,29650,14850,18,"Orianna",19,0,1,3,6655,"MIDDLE"
"sGIXvsl6UBP_Xsn8GJuJONeVj6H5ScomqSMsNMC6dI-E6A3mRDu1aPZb83rzHw6-_ExYKI_8W2xDTA","EUN1_3451151023",1694255207455,4,3,19,TRUE,15992,17868,11852,16,"Orianna",14,0,3,0,6655,"MIDDLE"
"sGIXvsl6UBP_Xsn8GJuJONeVj6H5ScomqSMsNMC6dI-E6A3mRDu1aPZb83rzHw6-_ExYKI_8W2xDTA","EUN1_3450702710",1694186323056,11,7,18,TRUE,39953,29028,14978,18,"Orianna",17,0,3,1,NA,"MIDDLE"
"sGIXvsl6UBP_Xsn8GJuJONeVj6H5ScomqSMsNMC6dI-E6A3mRDu1aPZb83rzHw6-_ExYKI_8W2xDTA","EUN1_3450667988",1694183136756,12,7,18,TRUE,39427,28736,17309,18,"Orianna",20,0,3,0,6655,"MIDDLE"
"sGIXvsl6UBP_Xsn8GJuJONeVj6H5ScomqSMsNMC6dI-E6A3mRDu1aPZb83rzHw6-_ExYKI_8W2xDTA","EUN1_3450553982",1694168196441,3,6,5,FALSE,13122,15093,7594,13,"Orianna",10,0,0,0,6655,"MIDDLE"
"sGIXvsl6UBP_Xsn8GJuJONeVj6H5ScomqSMsNMC6dI-E6A3mRDu1aPZb83rzHw6-_ExYKI_8W2xDTA","EUN1_3450520868",1694160217769,9,11,14,TRUE,23978,29449,12896,16,"Orianna",17,0,3,0,6655,"MIDDLE"
"sGIXvsl6UBP_Xsn8GJuJONeVj6H5ScomqSMsNMC6dI-E6A3mRDu1aPZb83rzHw6-_ExYKI_8W2xDTA","EUN1_3450405271",1694121258825,8,11,30,TRUE,37701,44448,19162,18,"Orianna",15,0,3,1,6655,"MIDDLE"
"sGIXvsl6UBP_Xsn8GJuJONeVj6H5ScomqSMsNMC6dI-E6A3mRDu1aPZb83rzHw6-_ExYKI_8W2xDTA","EUN1_3450116257",1694097911823,3,9,15,FALSE,23772,20627,9786,15,"Zyra",22,0,0,0,6653,"UTILITY"
"sGIXvsl6UBP_Xsn8GJuJONeVj6H5ScomqSMsNMC6dI-E6A3mRDu1aPZb83rzHw6-_ExYKI_8W2xDTA","EUN1_3450075506",1694093981912,8,5,21,TRUE,34506,19552,14558,18,"Orianna",11,1,3,1,6655,"MIDDLE"
"sGIXvsl6UBP_Xsn8GJuJONeVj6H5ScomqSMsNMC6dI-E6A3mRDu1aPZb83rzHw6-_ExYKI_8W2xDTA","EUN1_3449833949",1694037563663,7,7,5,FALSE,21344,21407,12598,16,"Orianna",6,0,2,0,6655,"MIDDLE"
"sGIXvsl6UBP_Xsn8GJuJONeVj6H5ScomqSMsNMC6dI-E6A3mRDu1aPZb83rzHw6-_ExYKI_8W2xDTA","EUN1_3449665688",1694026795672,6,3,9,TRUE,18679,13476,10459,14,"Orianna",4,0,3,0,6655,"MIDDLE"
"sGIXvsl6UBP_Xsn8GJuJONeVj6H5ScomqSMsNMC6dI-E6A3mRDu1aPZb83rzHw6-_ExYKI_8W2xDTA","EUN1_3449617333",1694023089050,15,11,18,TRUE,52870,33576,17366,18,"Diana",14,0,3,1,3152,"MIDDLE"
"sGIXvsl6UBP_Xsn8GJuJONeVj6H5ScomqSMsNMC6dI-E6A3mRDu1aPZb83rzHw6-_ExYKI_8W2xDTA","EUN1_3449157298",1693942173701,11,9,14,TRUE,41685,26315,15216,16,"Diana",14,0,2,0,3152,"MIDDLE"
"sGIXvsl6UBP_Xsn8GJuJONeVj6H5ScomqSMsNMC6dI-E6A3mRDu1aPZb83rzHw6-_ExYKI_8W2xDTA","EUN1_3449131276",1693940461512,1,7,0,FALSE,5725,10555,4875,9,"Diana",1,0,0,0,NA,"MIDDLE"
"sGIXvsl6UBP_Xsn8GJuJONeVj6H5ScomqSMsNMC6dI-E6A3mRDu1aPZb83rzHw6-_ExYKI_8W2xDTA","EUN1_3448959356",1693925670923,3,6,8,FALSE,20033,31636,10579,15,"Tryndamere",9,0,1,0,6671,"TOP"
"sGIXvsl6UBP_Xsn8GJuJONeVj6H5ScomqSMsNMC6dI-E6A3mRDu1aPZb83rzHw6-_ExYKI_8W2xDTA","EUN1_3440890272",1692814619232,8,9,4,TRUE,26668,47662,16966,18,"Gangplank",17,0,2,0,3078,"TOP"
"sGIXvsl6UBP_Xsn8GJuJONeVj6H5ScomqSMsNMC6dI-E6A3mRDu1aPZb83rzHw6-_ExYKI_8W2xDTA","EUN1_3440883231",1692813989038,0,0,0,TRUE,0,0,500,1,"Gangplank",0,0,0,0,NA,"TOP"
"sGIXvsl6UBP_Xsn8GJuJONeVj6H5ScomqSMsNMC6dI-E6A3mRDu1aPZb83rzHw6-_ExYKI_8W2xDTA","EUN1_3440119732",1692716509448,3,9,3,FALSE,10082,22332,7362,11,"Tryndamere",2,0,1,0,NA,"TOP"
"sGIXvsl6UBP_Xsn8GJuJONeVj6H5ScomqSMsNMC6dI-E6A3mRDu1aPZb83rzHw6-_ExYKI_8W2xDTA","EUN1_3438588320",1692527131995,14,12,9,FALSE,41497,32618,17173,17,"Diana",23,0,4,0,6655,"MIDDLE"
"sGIXvsl6UBP_Xsn8GJuJONeVj6H5ScomqSMsNMC6dI-E6A3mRDu1aPZb83rzHw6-_ExYKI_8W2xDTA","EUN1_3438158195",1692463604396,7,7,5,TRUE,18242,23302,11129,15,"Tryndamere",8,0,3,0,NA,"TOP"
"sGIXvsl6UBP_Xsn8GJuJONeVj6H5ScomqSMsNMC6dI-E6A3mRDu1aPZb83rzHw6-_ExYKI_8W2xDTA","EUN1_3437998271",1692448508710,12,10,6,FALSE,27061,25105,12666,15,"Diana",8,0,0,0,NA,"MIDDLE"
"sGIXvsl6UBP_Xsn8GJuJONeVj6H5ScomqSMsNMC6dI-E6A3mRDu1aPZb83rzHw6-_ExYKI_8W2xDTA","EUN1_3436234231",1692210969332,8,10,2,FALSE,21107,23608,11885,14,"Diana",5,0,1,0,3152,"MIDDLE"
"sGIXvsl6UBP_Xsn8GJuJONeVj6H5ScomqSMsNMC6dI-E6A3mRDu1aPZb83rzHw6-_ExYKI_8W2xDTA","EUN1_3432199333",1691694511196,4,6,6,FALSE,18641,22770,9664,14,"Diana",9,0,0,0,3152,"MIDDLE"
"sGIXvsl6UBP_Xsn8GJuJONeVj6H5ScomqSMsNMC6dI-E6A3mRDu1aPZb83rzHw6-_ExYKI_8W2xDTA","EUN1_3429415525",1691350803566,3,4,5,FALSE,23225,19331,9996,15,"Orianna",10,0,0,0,6655,"MIDDLE"
"sGIXvsl6UBP_Xsn8GJuJONeVj6H5ScomqSMsNMC6dI-E6A3mRDu1aPZb83rzHw6-_ExYKI_8W2xDTA","EUN1_3428752671",1691275977066,6,5,10,TRUE,11846,16663,13288,17,"Orianna",14,1,4,1,6655,"BOTTOM"
"sGIXvsl6UBP_Xsn8GJuJONeVj6H5ScomqSMsNMC6dI-E6A3mRDu1aPZb83rzHw6-_ExYKI_8W2xDTA","EUN1_3428426550",1691251165324,6,10,4,FALSE,23830,27194,14439,16,"Diana",13,0,2,0,NA,"MIDDLE"
"sGIXvsl6UBP_Xsn8GJuJONeVj6H5ScomqSMsNMC6dI-E6A3mRDu1aPZb83rzHw6-_ExYKI_8W2xDTA","EUN1_3428281676",1691239565666,0,6,0,FALSE,3506,8325,3075,8,"Swain",0,0,0,0,NA,"TOP"
"sGIXvsl6UBP_Xsn8GJuJONeVj6H5ScomqSMsNMC6dI-E6A3mRDu1aPZb83rzHw6-_ExYKI_8W2xDTA","EUN1_3428244225",1691235994818,6,5,15,TRUE,24733,15344,11856,16,"Orianna",8,0,1,1,6655,"MIDDLE"
"sGIXvsl6UBP_Xsn8GJuJONeVj6H5ScomqSMsNMC6dI-E6A3mRDu1aPZb83rzHw6-_ExYKI_8W2xDTA","EUN1_3426985348",1691081221557,8,11,14,FALSE,46236,49146,16776,18,"Diana",25,0,1,0,3152,"MIDDLE"
"sGIXvsl6UBP_Xsn8GJuJONeVj6H5ScomqSMsNMC6dI-E6A3mRDu1aPZb83rzHw6-_ExYKI_8W2xDTA","EUN1_3426168270",1690988772788,19,11,9,FALSE,52004,32839,17666,18,"Diana",25,0,0,2,3152,"MIDDLE"
"sGIXvsl6UBP_Xsn8GJuJONeVj6H5ScomqSMsNMC6dI-E6A3mRDu1aPZb83rzHw6-_ExYKI_8W2xDTA","EUN1_3426136245",1690986275697,4,9,14,FALSE,28296,20502,9255,13,"Karthus",28,0,0,0,6653,"UTILITY"
"sGIXvsl6UBP_Xsn8GJuJONeVj6H5ScomqSMsNMC6dI-E6A3mRDu1aPZb83rzHw6-_ExYKI_8W2xDTA","EUN1_3425661648",1690919469559,6,7,2,FALSE,15986,17016,7879,12,"Diana",4,0,0,0,NA,"MIDDLE"
"sGIXvsl6UBP_Xsn8GJuJONeVj6H5ScomqSMsNMC6dI-E6A3mRDu1aPZb83rzHw6-_ExYKI_8W2xDTA","EUN1_3425566500",1690913796805,15,7,8,TRUE,42977,25562,18037,17,"Diana",16,0,3,3,NA,"MIDDLE"
"sGIXvsl6UBP_Xsn8GJuJONeVj6H5ScomqSMsNMC6dI-E6A3mRDu1aPZb83rzHw6-_ExYKI_8W2xDTA","EUN1_3423878342",1690732079811,0,5,0,FALSE,2263,10530,5171,10,"Lucian",4,0,0,0,NA,"BOTTOM"
"sGIXvsl6UBP_Xsn8GJuJONeVj6H5ScomqSMsNMC6dI-E6A3mRDu1aPZb83rzHw6-_ExYKI_8W2xDTA","EUN1_3423734372",1690722016247,5,10,6,FALSE,26309,25308,11815,16,"Diana",11,0,1,0,3152,"MIDDLE"
"sGIXvsl6UBP_Xsn8GJuJONeVj6H5ScomqSMsNMC6dI-E6A3mRDu1aPZb83rzHw6-_ExYKI_8W2xDTA","EUN1_3423632790",1690714817674,4,5,1,FALSE,11972,24056,9602,13,"Tryndamere",8,0,2,0,NA,"TOP"
"sGIXvsl6UBP_Xsn8GJuJONeVj6H5ScomqSMsNMC6dI-E6A3mRDu1aPZb83rzHw6-_ExYKI_8W2xDTA","EUN1_3423123063",1690650594556,6,12,7,FALSE,39078,34582,12978,16,"Diana",27,0,1,0,NA,"MIDDLE"
"sGIXvsl6UBP_Xsn8GJuJONeVj6H5ScomqSMsNMC6dI-E6A3mRDu1aPZb83rzHw6-_ExYKI_8W2xDTA","EUN1_3423101486",1690648114968,6,4,6,TRUE,17723,14267,10876,14,"Diana",17,0,2,1,NA,"MIDDLE"
"sGIXvsl6UBP_Xsn8GJuJONeVj6H5ScomqSMsNMC6dI-E6A3mRDu1aPZb83rzHw6-_ExYKI_8W2xDTA","EUN1_3420633285",1690385674859,1,8,0,FALSE,5795,15730,5559,11,"Diana",9,0,0,0,NA,"MIDDLE"
"sGIXvsl6UBP_Xsn8GJuJONeVj6H5ScomqSMsNMC6dI-E6A3mRDu1aPZb83rzHw6-_ExYKI_8W2xDTA","EUN1_3419939731",1690311217348,2,2,9,TRUE,14308,12716,11223,16,"Orianna",39,0,4,1,6655,"MIDDLE"
"sGIXvsl6UBP_Xsn8GJuJONeVj6H5ScomqSMsNMC6dI-E6A3mRDu1aPZb83rzHw6-_ExYKI_8W2xDTA","EUN1_3406023108",1688722383097,3,12,6,FALSE,20303,36737,9511,14,"Yorick",7,0,1,0,6632,"TOP"
"n_Qfzo6Yhpupwck98rbPTHI23QyxqF17iUwCkgz_6WApNw39aFp5bhbq93pFvLICoBGCviFqQvEQag","EUN1_3514367874",1703245514430,5,4,5,TRUE,14848,14176,10060,15,"Qiyana",12,0,0,0,6691,"MIDDLE"
"n_Qfzo6Yhpupwck98rbPTHI23QyxqF17iUwCkgz_6WApNw39aFp5bhbq93pFvLICoBGCviFqQvEQag","EUN1_3514358013",1703244309574,1,7,0,FALSE,4232,14740,4183,9,"Swain",4,0,0,0,NA,"MIDDLE"
"n_Qfzo6Yhpupwck98rbPTHI23QyxqF17iUwCkgz_6WApNw39aFp5bhbq93pFvLICoBGCviFqQvEQag","EUN1_3514344042",1703242072837,1,6,12,TRUE,21531,16714,8787,14,"Orianna",16,0,0,0,6653,"MIDDLE"
"n_Qfzo6Yhpupwck98rbPTHI23QyxqF17iUwCkgz_6WApNw39aFp5bhbq93pFvLICoBGCviFqQvEQag","EUN1_3514336735",1703239764766,0,4,13,TRUE,4809,13972,8247,14,"Soraka",55,0,2,0,6617,"UTILITY"
"n_Qfzo6Yhpupwck98rbPTHI23QyxqF17iUwCkgz_6WApNw39aFp5bhbq93pFvLICoBGCviFqQvEQag","EUN1_3512645360",1702996903100,7,1,5,TRUE,16418,13144,10364,15,"Qiyana",9,0,3,1,6691,"MIDDLE"
"n_Qfzo6Yhpupwck98rbPTHI23QyxqF17iUwCkgz_6WApNw39aFp5bhbq93pFvLICoBGCviFqQvEQag","EUN1_3512630539",1702995293523,2,5,2,FALSE,10133,12967,6753,11,"Fizz",8,0,0,0,6655,"MIDDLE"
